Title,Author,First Published Year,Subjects,Cover Image URL
Congenial spirits,Virginia Woolf,1989,Correspondence,http://covers.openlibrary.org/b/id/112486-L.jpg
"The moment, and other essays",Virginia Woolf,1947,"Fiction, short stories (single author)",http://covers.openlibrary.org/b/id/116373-L.jpg
Mrs Dalloway's party,Virginia Woolf,1973,Fiction,http://covers.openlibrary.org/b/id/115740-L.jpg
"Flush, a biography",Virginia Woolf,1933,Fiction,http://covers.openlibrary.org/b/id/1756473-L.jpg
Walter Sickert,Virginia Woolf,1934,"Sickert, walter, 1860-1942",
Reviewing,Virginia Woolf,1939,Book reviewing,
Collected Essays,Virginia Woolf,1966,English literature,http://covers.openlibrary.org/b/id/11606097-L.jpg
"The Death of the Moth, and Other Essays",Virginia Woolf,1942,Essays,http://covers.openlibrary.org/b/id/116086-L.jpg
A passionate apprentice,Virginia Woolf,1990,Diaries,http://covers.openlibrary.org/b/id/450245-L.jpg
A letter to a young poet,Virginia Woolf,1932,Poetry,
Jacob's Room Annotated and Illustrated,Virginia Woolf,2020,,
The death of the moth,Virginia Woolf,1942,"Fiction, short stories (single author)",http://covers.openlibrary.org/b/id/9887629-L.jpg
Granite and Rainbow,Virginia Woolf,1958,History and criticism,http://covers.openlibrary.org/b/id/116188-L.jpg
Women and writing,Virginia Woolf,1911,Women authors,http://covers.openlibrary.org/b/id/447949-L.jpg
Contemporary writers,Virginia Woolf,1965,English fiction,http://covers.openlibrary.org/b/id/116054-L.jpg
Mrs. Dalloway,Virginia Woolf,2007,"London (england), fiction",http://covers.openlibrary.org/b/id/9216855-L.jpg
Kendine Ait Bir Oda,Virginia Woolf,2016,,http://covers.openlibrary.org/b/id/10849193-L.jpg
Letters,Virginia Woolf,1956,Correspondence,
Orlando,Virginia Woolf,2019,,
Virginia Woolf & Lytton Strachey,Virginia Woolf,1956,Correspondence,http://covers.openlibrary.org/b/id/116282-L.jpg
Books and portraits,Virginia Woolf,1977,History and criticism,http://covers.openlibrary.org/b/id/4385611-L.jpg
The widow and the parrot,Virginia Woolf,1982,Buried treasure,http://covers.openlibrary.org/b/id/5549710-L.jpg
Flush,Virginia Woolf,2018,,
Jacob's Room,Virginia Woolf,2019,,
Mr. Bennett and Mrs. Brown,Virginia Woolf,1924,History and criticism,http://covers.openlibrary.org/b/id/8519607-L.jpg
A haunted house,Virginia Woolf,1947,,
Freshwater,Virginia Woolf,1976,Drama,http://covers.openlibrary.org/b/id/8265723-L.jpg
Nurse Lugton's golden thimble,Virginia Woolf,1966,Animals,http://covers.openlibrary.org/b/id/113697-L.jpg
A Room of One's Own,Virginia Woolf,2009,Fiction,http://covers.openlibrary.org/b/id/10178850-L.jpg
Room of One's Own,Virginia Woolf,2020,,
Mrs. Dalloway,Virginia Woolf,2018,English literature,
Unwritten Novel Illustrated,Virginia Woolf,2020,,
Years,Virginia Woolf,2012,English literature,http://covers.openlibrary.org/b/id/11916933-L.jpg
Room of Ones Own Three Guineas,Virginia Woolf,1984,War,http://covers.openlibrary.org/b/id/97567-L.jpg
To the Lighthouse,Virginia Woolf,2019,,
Between the Acts,Virginia Woolf,2017,,
Room of One's Own,Virginia Woolf,2018,,
To the Lighthouse,Virginia Woolf,2019,,
The flight of the mind,Virginia Woolf,1975,Correspondence,
The Virginia Woolf manuscripts,Virginia Woolf,1993,Manuscripts,
"The common reader, first series",Virginia Woolf,1953,History and criticism,http://covers.openlibrary.org/b/id/6477429-L.jpg
Beau Brummell,Virginia Woolf,1930,Biography,
The captain's death bed,Virginia Woolf,1950,Literature,http://covers.openlibrary.org/b/id/9304364-L.jpg
The Mark on the Wall,Virginia Woolf,1917,English Short stories,http://covers.openlibrary.org/b/id/5719998-L.jpg
Genius and Ink,Virginia Woolf,2019,English literature,http://covers.openlibrary.org/b/id/10330996-L.jpg
Monday or Tuesday,Virginia Woolf,2020,,
Society Illustrated,Virginia Woolf,2020,,
Room of One's Own,Virginia Woolf,2001,English literature,
Jacob's Room,Virginia Woolf,1945,,http://covers.openlibrary.org/b/id/10854205-L.jpg
The Common Reader,Virginia Woolf,1925,,http://covers.openlibrary.org/b/id/10835937-L.jpg
Nurse Lugton's curtain,Virginia Woolf,1991,Animals,http://covers.openlibrary.org/b/id/9109279-L.jpg
Englische Kurzgesschichten,Virginia Woolf,1973,,http://covers.openlibrary.org/b/id/13864629-L.jpg
A cockney's farming experiences,Virginia Woolf,1972,,http://covers.openlibrary.org/b/id/13970194-L.jpg
Mrs Dalloway,Virginia Woolf,2015,English literature,http://covers.openlibrary.org/b/id/12728660-L.jpg
Between the Acts,Virginia Woolf,2018,,
Night and Day,Virginia Woolf,1969,British and irish fiction (fictional works by one author),http://covers.openlibrary.org/b/id/13235224-L.jpg
The second Common reader ...,Virginia Woolf,1932,English literature,
The platform of time,Virginia Woolf,2007,Friends and associates,http://covers.openlibrary.org/b/id/2992630-L.jpg
The Pargiters,Virginia Woolf,1978,British and irish fiction (fictional works by one author),http://covers.openlibrary.org/b/id/12195692-L.jpg
Melymbrosia,Virginia Woolf,1982,Man-woman relationships,http://covers.openlibrary.org/b/id/4271059-L.jpg
Flush,Virginia Woolf,2016,English literature,
Flush,Virginia Woolf,2019,,
Night and Day,Virginia Woolf,2010,English literature,http://covers.openlibrary.org/b/id/8823548-L.jpg
Fantastic Mr Fox,Roald Dahl,1970,Animals,http://covers.openlibrary.org/b/id/6498519-L.jpg
James and the Giant Peach,Roald Dahl,1961,Christian Books,http://covers.openlibrary.org/b/id/8252454-L.jpg
The BFG,Roald Dahl,1982,Open Library Staff Picks,http://covers.openlibrary.org/b/id/9176033-L.jpg
The Twits,Roald Dahl,1967,Humorous stories,http://covers.openlibrary.org/b/id/8231793-L.jpg
Matilda,Roald Dahl,1988,juvenile fiction,http://covers.openlibrary.org/b/id/12889769-L.jpg
Charlie and the Chocolate Factory,Roald Dahl,1964,Childrens Media Tie-In Books,http://covers.openlibrary.org/b/id/12459564-L.jpg
Charlie and the Great Glass Elevator,Roald Dahl,1972,Charlie Bucket (Fictitious character),http://covers.openlibrary.org/b/id/7893583-L.jpg
George's Marvelous Medicine,Roald Dahl,1981,Roald Dahl,http://covers.openlibrary.org/b/id/11388220-L.jpg
The Witches,Roald Dahl,1983,Fiction,http://covers.openlibrary.org/b/id/12374442-L.jpg
"Danny, The Champion of the World",Roald Dahl,1975,Criminals,http://covers.openlibrary.org/b/id/6794243-L.jpg
The Magic Finger,Roald Dahl,1966,Fiction,http://covers.openlibrary.org/b/id/9158800-L.jpg
The Giraffe and the Pelly and Me,Roald Dahl,1985,Fiction,http://covers.openlibrary.org/b/id/10611416-L.jpg
Boy,Roald Dahl,1984,Social life and customs,http://covers.openlibrary.org/b/id/8232489-L.jpg
The Enormous Crocodile,Roald Dahl,1978,Fiction,http://covers.openlibrary.org/b/id/9158796-L.jpg
Going Solo,Roald Dahl,1986,1939-1945 World War,http://covers.openlibrary.org/b/id/8311345-L.jpg
Esio Trot,Roald Dahl,1990,Fiction,http://covers.openlibrary.org/b/id/8223130-L.jpg
Revolting rhymes,Roald Dahl,1982,Fairy tales,http://covers.openlibrary.org/b/id/9176010-L.jpg
Kiss Kiss,Roald Dahl,1960,macabre,http://covers.openlibrary.org/b/id/11387817-L.jpg
The Wonderful Story of Henry Sugar and Six More,Roald Dahl,1977,Juvenile books,http://covers.openlibrary.org/b/id/9297060-L.jpg
My Uncle Oswald,Roald Dahl,1979,Fiction,http://covers.openlibrary.org/b/id/6938347-L.jpg
The Minpins,Roald Dahl,1991,Fantasy fiction,http://covers.openlibrary.org/b/id/9159014-L.jpg
The Great Automatic Grammatizator and Other Stories,Roald Dahl,1982,Teen & Young Adult Fiction,http://covers.openlibrary.org/b/id/14182410-L.jpg
Rhyme stew,Roald Dahl,1989,English poetry,http://covers.openlibrary.org/b/id/6931439-L.jpg
Roald Dahl Treasury,Roald Dahl,1997,"Children's literature, English",http://covers.openlibrary.org/b/id/9298632-L.jpg
Someone Like You [18 stories],Roald Dahl,1953,short story,http://covers.openlibrary.org/b/id/12884539-L.jpg
Works (Boy / Going Solo),Roald Dahl,1992,Autobiography and memoir,http://covers.openlibrary.org/b/id/12895004-L.jpg
Dirty Beasts,Roald Dahl,1983,Animals,http://covers.openlibrary.org/b/id/9159010-L.jpg
My year,Roald Dahl,1993,English Authors,http://covers.openlibrary.org/b/id/8315292-L.jpg
Switch Bitch,Roald Dahl,1974,flashback,http://covers.openlibrary.org/b/id/9159135-L.jpg
Two Fables (Princess and the Poacher / Princesse Mammalia),Roald Dahl,1986,Children's fiction,http://covers.openlibrary.org/b/id/12997019-L.jpg
SONGS AND VERSE,Roald Dahl,2005,"Children's poetry, English",http://covers.openlibrary.org/b/id/10651136-L.jpg
Spotty Powder and other Splendiferous Secrets,Roald Dahl,2010,Fiction,http://covers.openlibrary.org/b/id/9298647-L.jpg
The Complete Adventures of Charlie and Willy Wonka (Charlie and the Chocolate Factory / Charlie and the Great Glass Elevator),Roald Dahl,1978,Humorous stories,http://covers.openlibrary.org/b/id/10606361-L.jpg
Roald Dahl's guide to railway safety,Roald Dahl,1991,Railroads,
Over to You - Ten Stories of Flyers and Flying,Roald Dahl,1946,World War II,http://covers.openlibrary.org/b/id/9159069-L.jpg
CHARLIE ETA TXOKOLATE-LANTEGIA - ZUBIA,Roald Dahl,2006,,http://covers.openlibrary.org/b/id/14301431-L.jpg
Great Mouse Plot,Roald Dahl,2016,Juvenile literature,http://covers.openlibrary.org/b/id/10606417-L.jpg
Ten Short Stories,Roald Dahl,1997,Short stories,http://covers.openlibrary.org/b/id/10643460-L.jpg
The Gremlins,Roald Dahl,1943,Juvenile fiction,http://covers.openlibrary.org/b/id/12894960-L.jpg
Further Tales of the Unexpected [7 stories],Roald Dahl,1981,English short stories,http://covers.openlibrary.org/b/id/12889832-L.jpg
Roald Dahl's Tales of the Unexpected [24 stories],Roald Dahl,1979,English Short storiesshort story,http://covers.openlibrary.org/b/id/9159718-L.jpg
Cruelty,Roald Dahl,2016,English literature,http://covers.openlibrary.org/b/id/12375249-L.jpg
The wonderful story of Henry Sugar,Roald Dahl,2015,,http://covers.openlibrary.org/b/id/12273523-L.jpg
The Best of Roald Dahl [20 stories],Roald Dahl,1978,leprosy,http://covers.openlibrary.org/b/id/12374398-L.jpg
Errima Errebeldeak,Roald Dahl,2001,,http://covers.openlibrary.org/b/id/14301296-L.jpg
Some time never,Roald Dahl,1948,,http://covers.openlibrary.org/b/id/14182141-L.jpg
Novels (BFG / George's Marvellous Medicine / Matilda),Roald Dahl,1996,Children's literature,http://covers.openlibrary.org/b/id/12605755-L.jpg
The missing golden ticket and other splendiferous secrets,Roald Dahl,2010,Juvenile literature,http://covers.openlibrary.org/b/id/8311346-L.jpg
The Best of Roald Dahl,Roald Dahl,1983,gothic,http://covers.openlibrary.org/b/id/12375174-L.jpg
Magical Mischief,Roald Dahl,2005,,http://covers.openlibrary.org/b/id/3048886-L.jpg
War,Roald Dahl,2017,English literature,http://covers.openlibrary.org/b/id/12619352-L.jpg
More about Boy,Roald Dahl,2008,Juvenile literature,http://covers.openlibrary.org/b/id/10366467-L.jpg
Tales of the Unexpected [16 stories],Roald Dahl,1979,cancer,http://covers.openlibrary.org/b/id/12375218-L.jpg
Vile Verses,Roald Dahl,2005,Fairy tales,http://covers.openlibrary.org/b/id/12375258-L.jpg
Roald Dahl's Heroes and Villains,Roald Dahl,2013,"Children's stories, English",http://covers.openlibrary.org/b/id/10611839-L.jpg
"Colección Read & Listen - Roald Dahl ""Parson's pleasure""/Edith Wharton ""The order two""+ mp3",Roald Dahl,2010,,http://covers.openlibrary.org/b/id/14001012-L.jpg
Gelijk Oversteken,Roald Dahl,1975,,http://covers.openlibrary.org/b/id/13540353-L.jpg
De Onvergetelijke Verhalen,Roald Dahl,1997,,http://covers.openlibrary.org/b/id/13549877-L.jpg
Roald Dahl's Charlie and the Chocolate Factory Plus Three All-time Favorites,Roald Dahl,1977,,
CHARLIE AND THE GREAT GLASS ELEVATOR,Roald Dahl,1972,,
Love from Boy,Roald Dahl,2016,Correspondence,http://covers.openlibrary.org/b/id/11388198-L.jpg
Skin and Other Stories,Roald Dahl,2000,cruise ships,http://covers.openlibrary.org/b/id/9159789-L.jpg
Collected Short Stories [51 stories],Roald Dahl,1991,Short stories,http://covers.openlibrary.org/b/id/13152052-L.jpg
The Vicar of Nibbleswicke,Roald Dahl,1991,Fiction,http://covers.openlibrary.org/b/id/9158799-L.jpg
Fantastic Mr. Fox Movie Picture Book,Roald Dahl Nominee,2009,Children's fiction,http://covers.openlibrary.org/b/id/12895064-L.jpg
Anata ni nita hito,Roald Dahl,2013,,http://covers.openlibrary.org/b/id/12980072-L.jpg
The Dahl diary 1992,Roald Dahl,1991,Diaries,http://covers.openlibrary.org/b/id/12895012-L.jpg
Disney's James and the Giant Peach Sticker Storybook,Roald Dahl,1996,Folklore,http://covers.openlibrary.org/b/id/12003748-L.jpg
Coup de chance et autres nouvelles (Lady Break / Piece of Cake / Swan / Wonderful Story of Henry Sugar),Roald Dahl,2009,,http://covers.openlibrary.org/b/id/12003679-L.jpg
Roald Dahl's Incredible Chocolate Box,Roald Dahl,2005,Charlie Bucket (Fictitious character),http://covers.openlibrary.org/b/id/10601877-L.jpg
Short Stories (Parson's Pleasure / Way up to Heaven),Roald Dahl,2009,,http://covers.openlibrary.org/b/id/13766896-L.jpg
L'autoestopista,Roald Dahl,1996,,
Sol pel món,Roald Dahl,2000,,http://covers.openlibrary.org/b/id/13926138-L.jpg
Wiedzmy,Roald Dahl,2017,,http://covers.openlibrary.org/b/id/13953144-L.jpg
Roald Dahls Fabulous Facts X50,Roald Dahl,,,
Agu Trot,Roald Dahl,1996,,http://covers.openlibrary.org/b/id/13925507-L.jpg
Charlie i Wielka Szklana Winda. Lektura z opracowaniem,Roald Dahl,2018,,http://covers.openlibrary.org/b/id/13942541-L.jpg
Tian xia tai ping,Roald Dahl,1948,,
Konfetti,Roald Dahl,1991,,http://covers.openlibrary.org/b/id/1014012-L.jpg
Roald Dahl Reads Five Favourite Stories,Roald Dahl,2009,,http://covers.openlibrary.org/b/id/13769155-L.jpg
"La Girafa, el Pelicà i jo",Roald Dahl,2016,,http://covers.openlibrary.org/b/id/13582135-L.jpg
La maravillosa aventura para colorear de Roald Dahl,Roald Dahl,2019,,http://covers.openlibrary.org/b/id/13589572-L.jpg
Cómo ser un genio con Matilda,Roald Dahl,2019,,http://covers.openlibrary.org/b/id/13564263-L.jpg
Libro para garabatear,Roald Dahl,2019,,http://covers.openlibrary.org/b/id/13589513-L.jpg
CHARLIE Y EL GRAN ASCENSOR DE CRISTAL,Roald Dahl,2008,,http://covers.openlibrary.org/b/id/13898027-L.jpg
Hatz miragarria,Roald Dahl,2018,,http://covers.openlibrary.org/b/id/14301509-L.jpg
Roald Dahls Mischief And Mayhem,Roald Dahl,2013,Wit and humor,http://covers.openlibrary.org/b/id/10601917-L.jpg
The Mildenhall treasure,Roald Dahl,1999,"Antiquities, Roman",http://covers.openlibrary.org/b/id/8311341-L.jpg
Roald Dahl's Book of Ghost Stories,Roald Dahl,1983,Children's fiction,http://covers.openlibrary.org/b/id/9159709-L.jpg
"jira, peli eta hirurok",Roald Dahl,2015,,http://covers.openlibrary.org/b/id/14301299-L.jpg
Switch Bitch,Roald Dahl,,"Fiction, short stories (single author)",
Switch Bitch,Roald Dahl,,,
Switch Bitch,Roald Dahl,,"Fiction, short stories (single author)",
Where's Wonka?,Roald Dahl,2023,,http://covers.openlibrary.org/b/id/13878229-L.jpg
Revolting Rhymes and Dirty Beasts,Roald Dahl,2012,,http://covers.openlibrary.org/b/id/13890877-L.jpg
Murder by the Glass,Peter Haining,1995,,http://covers.openlibrary.org/b/id/12895872-L.jpg
Ako Trod,Roald Dahl,2018,,http://covers.openlibrary.org/b/id/14301515-L.jpg
The Magic Finger Activity Book,Roald Dahl,2020,,http://covers.openlibrary.org/b/id/13788268-L.jpg
The Hutchinson Book of Pig Tales,Colin McNaughton,2000,Swine,http://covers.openlibrary.org/b/id/12895893-L.jpg
Històries de fantasmes,Roald Dahl,2001,,http://covers.openlibrary.org/b/id/13477253-L.jpg
The Lost Symbol,Dan Brown,1784,Suspense & Thriller,http://covers.openlibrary.org/b/id/8373389-L.jpg
Angels & Demons,Dan Brown,2000,heparin,http://covers.openlibrary.org/b/id/8398173-L.jpg
The Da Vinci Code,Dan Brown,1768,Suspense & Thriller,http://covers.openlibrary.org/b/id/9255229-L.jpg
Deception Point,Dan Brown,1900,mystery fiction,http://covers.openlibrary.org/b/id/8397889-L.jpg
Digital Fortress,Dan Brown,1998,techno-thriller,http://covers.openlibrary.org/b/id/8396115-L.jpg
Inferno,Dan Brown,2013,"Dante Alighieri, 1265-1321",http://covers.openlibrary.org/b/id/9322673-L.jpg
Origin,Dan Brown,2013,"Fiction, thrillers",http://covers.openlibrary.org/b/id/11013590-L.jpg
187 men to avoid,Dan Brown,1995,Humor,http://covers.openlibrary.org/b/id/7002975-L.jpg
The Da Vinci Code [2/2],Dan Brown,2003,Fiction,http://covers.openlibrary.org/b/id/8396605-L.jpg
The Da Vinci Code Travel Journal,Dan Brown,2006,"Brown, Dan, 1964-",http://covers.openlibrary.org/b/id/9189680-L.jpg
Wild Symphony,Dan Brown,2020,nyt:picture-books=2020-09-20,http://covers.openlibrary.org/b/id/10518628-L.jpg
DAN BROWN - ANGELI E DEMONI -,Dan Brown,2006,,http://covers.openlibrary.org/b/id/14340175-L.jpg
The Da Vinci Code Adapted for Young Adults [adaptation],Dan Brown,2016,Children's fiction,http://covers.openlibrary.org/b/id/12721953-L.jpg
The Lost Symbol [2/2],Dan Brown,2010,,http://covers.openlibrary.org/b/id/13151177-L.jpg
Digital Fortress [1/2],Dan Brown,2003,,http://covers.openlibrary.org/b/id/12722373-L.jpg
The Da Vinci Code [1/2],Dan Brown,2004,Fiction,http://covers.openlibrary.org/b/id/10578436-L.jpg
Two Volume Hardcover Editions in Slipcase,Dan Brown,2003,,
Angels and Demons (Korean Edition),Dan Brown,2004,,
Anioly I Demony,Dan Brown,,,
Het verloren symbool,Dan Brown,2011,,http://covers.openlibrary.org/b/id/13574154-L.jpg
Inferno - Filmbuchausgabe,Dan Brown,2016,,
Il Codice da Vinci,Dan Brown,2013,,http://covers.openlibrary.org/b/id/13313015-L.jpg
Origem,Dan Brown,2017,,http://covers.openlibrary.org/b/id/13122800-L.jpg
Deception Point (Vietnamese Edition),Dan Brown,2006,,
Sakrileg [German Edition],Dan Brown,2008,,
A Da Vinci-kod,Dan Brown,2004,,
Lost Symbol V01,Dan Brown,2010,,http://covers.openlibrary.org/b/id/13121249-L.jpg
Inferno - Portugues,Dan Brown,2013,,
The Da Vinci Code. a Novel,Dan Brown,2003,,
Engle &amp; dæmoner (in Danish),Dan Brown,2004,,
El código Da Vinci,Dan Brown,2013,,http://covers.openlibrary.org/b/id/13446293-L.jpg
Àngels i dimonis,Dan Brown,2004,,http://covers.openlibrary.org/b/id/13524348-L.jpg
The Great Expectations School,Dan Brown (Teacher),2007,Public schools,http://covers.openlibrary.org/b/id/1884939-L.jpg
The Da Vinci Code/The Lost Symbol,Dan Brown,2016,,
Deception Point [2/2],Dan Brown,2006,,http://covers.openlibrary.org/b/id/13012289-L.jpg
Six-Day War,Dan Brown,2021,,
Prarastas simbolis,Dan Brown,2010,,http://covers.openlibrary.org/b/id/12563781-L.jpg
Lost Symbol V02,Dan Brown,2010,,http://covers.openlibrary.org/b/id/13006973-L.jpg
Inferno [2/2],Dan Brown,2013,,http://covers.openlibrary.org/b/id/12775469-L.jpg
Inferno [1/2],Dan Brown,2013,,http://covers.openlibrary.org/b/id/12775468-L.jpg
O simbolo perdido,Dan Brown,2013,,
INFERNO-BOOKET,Dan Brown,2013,,http://covers.openlibrary.org/b/id/12338125-L.jpg
